0,1,2,3,4,5
84.89,20.0,0.6,1021.6,100.0,2.1
82.86,20.0,-0.6,1021.1,0.0,0.0
83.1,20.6,-2.2,1020.4,340.0,4.1
97.73,20.6,-2.2,1020.3,320.0,3.1
107.43,20.0,-2.2,1020.5,300.0,3.1
97.81,18.9,-1.7,1021.2,290.0,4.1
79.96,17.8,0.0,1021.6,300.0,2.6
80.6,15.0,4.4,1022.0,210.0,1.5
79.31,15.6,-0.6,1022.0,340.0,1.5
79.29,13.3,6.7,1022.1,250.0,1.5
80.18,11.7,4.4,1022.2,170.0,2.1
82.91,11.1,2.2,1022.2,0.0,0.0
84.09,10.6,1.7,1021.8,210.0,2.6
87.17,10.0,1.1,1021.5,210.0,1.5
88.98,10.0,-0.6,1021.7,0.0,0.0
102.72,10.6,-1.1,1022.2,70.0,1.5
94.95,9.4,0.0,1022.6,330.0,1.5
90.3,10.0,1.1,1023.3,0.0,0.0
89.28,13.9,-5.0,1023.5,60.0,3.6
85.93,16.1,-7.2,1023.5,60.0,5.7
85.72,18.3,-5.6,1023.2,60.0,5.1
92.57,20.0,-6.1,1022.6,70.0,6.7
96.59,22.2,-6.1,1021.3,60.0,7.2
90.52,22.8,-6.1,1020.0,60.0,7.7
82.9,23.9,-6.1,1019.1,60.0,6.2
81.24,23.9,-5.6,1018.3,50.0,4.1
90.84,24.4,-6.1,1017.7,70.0,3.1
97.1,23.9,-3.9,1017.4,60.0,2.1
101.88,23.3,-5.0,1017.5,40.0,2.6
96.48,22.2,-3.9,1017.8,10.0,2.6
95.2,18.3,2.8,1018.1,0.0,0.0
92.14,20.0,-4.4,1017.9,40.0,5.1
82.05,19.4,-5.6,1017.8,60.0,5.1
81.1,17.8,-5.6,1017.8,70.0,5.7
81.59,17.2,-5.0,1017.8,70.0,6.2
80.93,17.2,-5.0,1017.6,50.0,3.1
79.86,13.3,1.1,1017.2,240.0,3.1
81.13,12.2,4.4,1016.5,0.0,0.0
82.83,12.2,4.4,1016.3,0.0,0.0
96.64,12.2,2.8,1016.4,20.0,1.5
94.75,12.2,5.0,1016.5,0.0,0.0
84.02,12.8,4.4,1016.7,0.0,0.0
82.26,14.4,2.2,1017.1,0.0,2.1
79.67,20.0,-4.4,1016.7,70.0,7.7
79.59,21.1,-3.9,1016.5,60.0,7.2
80.26,22.8,-4.4,1016.0,60.0,6.2
80.88,23.9,-2.2,1014.9,80.0,4.6
80.52,24.4,-1.1,1013.8,60.0,3.6
81.85,25.0,-1.1,1013.3,70.0,4.6
80.41,25.0,0.0,1012.9,60.0,4.1
82.47,25.0,1.1,1012.6,70.0,3.6
94.7,23.9,0.6,1012.9,50.0,4.1
96.24,21.7,2.2,1013.3,80.0,4.1
88.92,20.0,3.3,1013.5,90.0,3.6
79.98,18.9,3.3,1013.8,110.0,2.6
79.08,18.3,3.9,1014.0,80.0,1.5
78.41,17.2,4.4,1014.2,120.0,2.1
78.65,16.1,4.4,1014.4,130.0,2.1
79.63,15.6,3.9,1014.3,90.0,2.1
81.32,14.4,3.3,1014.1,70.0,3.1
82.32,13.3,3.9,1013.7,130.0,1.5
82.39,12.8,4.4,1013.7,80.0,2.1
82.83,12.2,6.1,1013.6,100.0,2.6
83.79,12.2,4.4,1014.2,100.0,2.1
97.98,11.7,3.3,1014.8,90.0,3.6
97.16,13.3,3.3,1016.1,100.0,3.1
97.32,16.7,1.1,1016.7,110.0,2.6
92.03,18.3,1.1,1017.0,130.0,3.6
78.03,20.6,2.2,1016.5,160.0,3.6
77.17,22.8,2.8,1016.4,170.0,3.1
78.76,24.4,1.1,1015.7,170.0,1.5
79.29,24.4,0.0,1014.6,170.0,2.6
79.5,25.6,0.0,1013.9,0.0,0.0
80.29,25.6,0.6,1013.2,0.0,3.1
80.69,25.0,0.6,1012.8,230.0,2.6
80.55,23.3,1.7,1012.8,250.0,2.6
79.79,23.9,0.0,1012.8,330.0,3.1
78.99,23.3,0.0,1012.9,330.0,2.6
79.51,20.0,3.9,1013.3,0.0,0.0
79.19,19.4,3.9,1013.2,0.0,0.0
79.16,18.9,3.9,1013.0,120.0,1.5
79.72,17.8,4.4,1012.7,100.0,3.1
78.82,16.1,7.8,1013.2,110.0,1.5
78.93,16.1,6.1,1012.7,110.0,3.1
80.98,15.6,6.7,1012.3,90.0,3.1
83.5,15.0,6.1,1011.5,90.0,3.6
83.15,14.4,5.6,1011.4,80.0,5.7
81.24,14.4,6.7,1011.6,90.0,3.6
80.6,14.4,6.7,1011.7,100.0,3.6
78.66,15.0,5.0,1011.8,110.0,3.1
78.97,16.1,4.4,1012.2,100.0,2.1
77.13,18.9,3.9,1012.1,150.0,4.1
78.13,20.0,4.4,1012.1,170.0,4.1
79.32,20.6,3.9,1011.9,170.0,4.1
75.29,21.7,4.4,1011.1,210.0,2.1
73.44,22.8,2.8,1010.1,210.0,1.5
73.76,22.8,3.3,1009.0,0.0,0.0
73.78,23.3,0.0,1008.9,280.0,4.1
74.1,22.8,-4.4,1008.9,280.0,7.2
74.19,21.7,-2.8,1009.0,260.0,5.1
75.57,20.0,-2.2,1009.2,240.0,4.6
76.5,19.4,-3.3,1009.6,0.0,0.0
75.99,18.9,-5.0,1010.3,290.0,4.1
76.07,18.9,-7.8,1010.3,270.0,5.7
77.29,17.2,-5.6,1011.4,280.0,7.2
79.06,16.1,-1.1,1012.2,250.0,5.1
81.12,14.4,3.3,1012.8,230.0,2.1
80.37,13.9,4.4,1012.7,220.0,3.1
84.49,12.8,3.3,1012.8,0.0,0.0
83.46,12.8,2.2,1013.1,240.0,3.1
83.82,12.2,2.2,1013.6,250.0,4.6
96.06,11.7,2.8,1014.8,260.0,3.6
96.66,11.7,2.8,1015.7,260.0,5.1
82.25,11.1,5.0,1017.0,230.0,3.6
83.89,12.8,0.0,1017.6,300.0,3.6
83.91,13.9,0.6,1018.0,300.0,4.1
82.61,16.1,-4.4,1018.2,280.0,5.1
82.23,16.7,-6.1,1018.3,260.0,3.1
82.53,17.8,-6.7,1017.5,260.0,4.1
82.27,18.3,-7.2,1017.0,290.0,5.7
83.22,18.9,-6.1,1016.5,260.0,3.6
82.59,19.4,-5.6,1016.3,260.0,6.7
88.01,18.9,-7.8,1016.1,260.0,5.1
94.05,18.3,-9.4,1016.5,300.0,4.6
105.07,17.2,-8.3,1016.9,280.0,3.1
89.97,15.0,3.3,1017.7,230.0,2.6
81.46,13.9,2.2,1018.4,220.0,1.5
81.72,14.4,-2.8,1018.9,0.0,0.0
82.05,15.6,-5.0,1019.3,310.0,1.5
80.44,12.2,3.9,1019.9,0.0,0.0
80.3,11.7,2.2,1020.2,220.0,2.1
80.11,11.1,1.7,1020.3,0.0,0.0
79.38,10.6,1.1,1020.3,110.0,2.1
80.96,10.0,1.1,1020.4,0.0,0.0
85.61,9.4,0.6,1020.7,90.0,1.5
98.09,8.9,1.1,1021.0,90.0,2.1
92.86,8.3,2.8,1021.6,130.0,1.5
84.02,10.0,0.6,1022.3,90.0,2.6
83.36,13.3,-1.7,1022.3,60.0,2.6
82.61,15.6,-1.1,1022.2,50.0,2.1
82.17,18.3,-2.2,1021.7,70.0,2.1
80.28,20.0,-2.8,1021.5,70.0,1.5
78.92,20.6,-3.3,1020.4,70.0,1.5
78.21,22.2,-2.2,1019.5,220.0,2.6
79.91,23.3,-1.7,1018.9,220.0,3.6
80.42,23.3,-2.8,1018.5,260.0,4.1
85.09,23.3,-4.4,1018.0,300.0,2.1
96.12,23.3,-5.0,1017.7,330.0,3.1
98.02,22.2,-3.9,1017.8,310.0,3.1
94.48,18.3,6.1,1018.1,240.0,2.6
90.78,17.8,3.3,1018.3,260.0,2.6
86.75,16.1,5.0,1018.7,240.0,2.1
77.27,15.6,6.1,1018.8,240.0,2.6
77.99,15.0,2.8,1018.6,0.0,0.0
77.9,13.9,5.6,1018.6,80.0,2.6
79.32,13.3,5.6,1018.3,0.0,0.0
81.79,11.1,6.7,1018.1,0.0,0.0
81.49,12.8,7.2,1017.6,0.0,0.0
85.41,11.7,6.1,1017.6,100.0,2.1
97.93,11.1,3.9,1017.8,80.0,3.1
106.32,11.1,3.9,1018.0,110.0,2.1
84.44,12.2,2.8,1018.6,100.0,1.5
82.79,15.0,2.8,1019.1,120.0,3.1
83.33,17.2,2.8,1019.2,0.0,0.0
94.17,20.0,3.9,1018.7,130.0,1.5
92.76,22.2,1.1,1018.1,0.0,0.0
93.88,23.9,2.8,1017.2,0.0,0.0
93.51,26.1,1.7,1015.9,220.0,2.6
93.01,27.2,-1.1,1015.1,220.0,2.1
92.52,27.8,-1.1,1014.3,290.0,3.6
94.89,28.3,-2.8,1014.1,280.0,2.6
108.66,27.8,-2.2,1014.0,280.0,4.1
121.12,25.0,4.4,1014.4,250.0,3.6
99.15,21.1,7.2,1015.0,240.0,2.6
89.19,20.0,6.1,1015.4,240.0,3.1
87.88,21.7,0.6,1015.6,270.0,2.1
88.76,20.6,1.7,1015.9,260.0,2.1
87.64,20.0,2.2,1016.0,300.0,1.5
86.73,17.8,5.0,1015.9,0.0,0.0
87.56,15.6,7.8,1015.9,90.0,3.6
89.13,15.0,8.3,1015.5,0.0,0.0
90.06,15.0,7.8,1015.0,0.0,0.0
92.92,13.9,5.6,1015.5,110.0,3.1
105.49,13.9,4.4,1016.3,110.0,2.1
98.23,12.8,4.4,1017.1,100.0,3.6
93.23,15.6,4.4,1018.0,110.0,2.6
93.02,17.8,5.0,1018.3,90.0,2.6
91.27,20.6,4.4,1018.0,120.0,3.6
91.13,22.8,3.3,1018.0,90.0,2.1
90.66,24.4,2.8,1017.8,0.0,0.0
97.79,26.7,1.7,1017.0,0.0,0.0
92.95,27.8,0.0,1016.0,0.0,1.5
93.57,28.3,-2.8,1015.2,0.0,0.0
93.56,29.4,-1.7,1014.6,0.0,0.0
103.86,30.0,-1.7,1014.4,330.0,2.6
106.92,29.4,-1.1,1014.4,300.0,3.6
118.34,27.8,-1.1,1014.7,290.0,4.1
102.48,26.7,-1.1,1015.3,290.0,3.6
101.09,23.9,3.3,1015.8,300.0,2.1
103.25,21.7,2.8,1016.3,250.0,2.1
102.02,20.0,5.6,1016.3,0.0,0.0
100.6,19.4,6.1,1016.2,90.0,3.1
99.3,18.3,5.6,1016.1,110.0,3.1
101.2,16.7,6.1,1016.1,100.0,1.5
99.77,16.1,6.7,1015.9,110.0,1.5
100.68,16.1,5.6,1015.9,130.0,1.5
105.25,15.0,5.6,1016.0,80.0,2.6
107.75,15.6,5.0,1016.2,120.0,3.1
99.66,13.9,4.4,1016.8,100.0,3.6
92.7,15.6,5.0,1017.6,110.0,1.5
92.27,18.3,5.0,1018.0,100.0,2.6
91.65,21.7,3.9,1017.9,100.0,2.6
90.17,23.9,3.3,1017.4,120.0,3.1
90.93,26.1,2.8,1016.6,80.0,2.6
94.61,28.3,2.2,1015.4,0.0,0.0
94.55,28.9,2.8,1014.0,230.0,1.5
95.51,30.6,0.0,1013.1,230.0,2.1
95.81,30.0,-1.7,1012.2,230.0,1.5
99.14,29.4,1.7,1011.7,220.0,3.6
109.34,30.6,-0.6,1011.5,290.0,4.6
118.42,29.4,-2.2,1011.9,300.0,3.1
114.83,25.6,2.2,1012.2,230.0,2.6
108.25,26.1,0.6,1012.1,250.0,2.1
97.08,26.1,2.2,1012.2,310.0,2.1
91.81,24.4,2.2,1012.1,0.0,0.0
91.76,20.6,4.4,1012.0,0.0,0.0
90.26,19.4,6.1,1011.9,0.0,0.0
90.28,18.3,5.6,1012.1,0.0,0.0
90.47,17.2,6.7,1011.8,90.0,1.5
91.02,17.2,5.0,1011.8,100.0,2.1
90.0,16.7,5.0,1011.8,100.0,3.1
96.1,16.1,7.2,1012.0,110.0,2.6
102.95,16.1,5.0,1012.8,100.0,2.6
95.15,16.7,4.4,1013.7,80.0,2.1
99.76,19.4,3.3,1014.6,40.0,2.1
101.73,21.7,4.4,1014.5,100.0,2.1
104.99,25.0,3.9,1014.2,100.0,4.1
97.98,27.8,2.8,1013.9,120.0,2.6
96.58,28.9,2.2,1012.8,0.0,0.0
98.43,30.0,1.1,1011.8,0.0,0.0
98.53,30.6,0.6,1011.5,0.0,0.0
99.4,30.6,-0.6,1011.1,0.0,3.1
97.96,30.6,-0.6,1010.5,0.0,2.1
114.49,30.0,-1.7,1010.6,250.0,3.6
102.7,29.4,-1.1,1011.2,290.0,3.6
93.81,25.6,3.9,1011.7,240.0,2.6
92.58,24.4,3.3,1011.9,0.0,0.0
91.7,23.3,4.4,1012.2,0.0,0.0
90.82,22.2,4.4,1012.4,90.0,1.5
91.76,21.1,5.0,1012.3,130.0,2.1
91.25,20.6,5.0,1012.3,110.0,2.6
92.19,20.0,5.6,1012.3,130.0,3.6
91.18,14.4,6.1,1012.4,150.0,1.5
90.94,17.2,7.2,1012.3,130.0,2.6
92.79,17.8,5.0,1012.5,120.0,3.1
98.28,16.7,5.6,1013.1,0.0,0.0
91.4,16.1,6.7,1013.5,90.0,1.5
93.32,17.8,6.1,1014.2,110.0,2.6
95.9,19.4,6.7,1014.9,120.0,3.1
96.86,22.2,5.0,1015.4,100.0,3.6
93.14,24.4,2.8,1015.0,140.0,3.6
95.12,27.2,2.8,1014.5,110.0,2.1
93.71,28.9,1.7,1013.6,240.0,2.1
93.0,29.4,3.3,1012.6,240.0,3.1
91.56,30.6,0.6,1012.3,240.0,3.1
91.59,30.6,1.1,1011.5,310.0,3.6
90.66,30.6,4.4,1011.1,230.0,2.1
91.03,30.6,0.6,1011.2,300.0,4.1
91.18,29.4,1.1,1011.7,290.0,4.1
89.51,26.1,4.4,1012.2,230.0,2.1
89.38,25.0,4.4,1012.6,230.0,1.5
89.94,24.4,3.9,1012.8,270.0,1.5
89.19,21.7,7.8,1013.0,100.0,3.6
88.32,21.7,6.7,1013.1,0.0,0.0
88.53,21.1,7.2,1013.4,70.0,3.1
88.81,20.0,7.8,1013.5,110.0,2.1
88.97,16.1,7.2,1013.6,70.0,1.5
96.7,17.2,9.4,1013.2,120.0,2.6
116.54,16.7,9.4,1013.5,90.0,3.1
101.23,17.8,5.6,1013.8,80.0,3.1
99.51,17.2,6.1,1014.5,90.0,3.1
95.19,18.9,7.8,1015.6,110.0,1.5
94.92,21.7,7.2,1016.0,110.0,2.1
95.43,24.4,6.1,1015.9,100.0,3.1
97.09,26.1,5.6,1015.8,80.0,3.1
103.08,28.3,5.0,1015.1,70.0,3.1
98.34,30.6,2.2,1014.1,70.0,1.5
97.76,31.1,0.6,1013.2,0.0,0.0
97.76,31.7,1.1,1012.7,0.0,0.0
99.3,32.2,2.2,1012.2,240.0,1.5
105.92,32.2,5.0,1011.7,250.0,2.1
120.89,30.6,5.0,1011.8,230.0,4.1
114.25,30.0,1.7,1012.2,260.0,3.1
99.81,30.0,2.2,1012.5,300.0,2.6
91.2,25.0,6.7,1013.2,230.0,2.1
91.32,24.4,5.6,1013.5,0.0,0.0
90.96,22.8,8.3,1013.5,220.0,1.5
92.95,22.8,6.1,1013.5,0.0,0.0
92.56,21.7,5.6,1013.6,100.0,1.5
90.64,20.6,5.0,1013.7,120.0,2.1
92.44,18.3,6.1,1013.9,130.0,1.5
93.49,19.4,6.1,1014.0,110.0,2.1
109.08,18.3,4.4,1014.4,110.0,3.1
98.99,18.3,3.3,1015.1,110.0,3.6
94.76,17.8,2.8,1016.0,90.0,1.5
97.27,18.9,4.4,1016.7,80.0,3.1
97.88,21.1,3.9,1017.5,90.0,3.6
96.1,24.4,3.3,1017.4,90.0,4.1
98.2,26.7,3.9,1017.2,110.0,1.5
100.6,28.9,3.9,1016.5,110.0,1.5
101.42,30.6,3.9,1015.5,130.0,1.5
102.54,31.7,2.8,1014.5,0.0,0.0
102.77,32.8,2.8,1013.9,0.0,0.0
102.3,33.9,3.3,1013.4,260.0,2.6
106.73,33.3,2.8,1013.1,280.0,2.6
114.11,32.2,5.0,1013.1,250.0,3.6
112.54,30.0,5.6,1013.5,250.0,2.6
109.27,27.8,7.2,1014.0,270.0,3.1
108.71,25.6,8.3,1014.5,220.0,1.5
101.57,25.6,6.7,1014.8,250.0,1.5
94.22,23.3,8.3,1015.0,0.0,0.0
93.58,22.8,6.7,1014.9,100.0,1.5
92.91,21.1,7.8,1015.2,90.0,2.6
93.29,21.1,6.7,1015.2,0.0,0.0
94.2,19.4,9.4,1015.1,100.0,2.1
98.61,18.9,7.2,1014.9,110.0,2.6
110.22,18.9,6.1,1015.3,120.0,2.1
101.37,18.3,5.0,1015.8,100.0,3.1
95.56,17.8,5.6,1016.3,110.0,2.1
102.98,18.9,6.7,1017.0,100.0,2.6
101.02,21.7,5.0,1017.6,120.0,5.1
97.66,23.3,5.0,1017.7,130.0,4.1
98.75,25.6,3.9,1017.9,120.0,3.1
98.23,27.8,3.3,1017.4,100.0,2.6
98.81,29.4,3.3,1016.7,120.0,1.5
99.49,31.1,1.7,1015.6,340.0,1.5
98.98,32.8,0.0,1015.1,260.0,2.1
98.87,32.2,-2.2,1014.9,300.0,2.6
107.8,32.2,-2.2,1014.5,320.0,4.1
123.02,31.7,-2.2,1014.5,320.0,4.1
109.95,30.6,-1.1,1014.4,330.0,2.1
94.8,30.0,0.0,1014.6,350.0,2.1
94.68,28.9,1.1,1014.9,350.0,2.1
95.57,25.0,3.3,1015.0,0.0,0.0
94.34,22.8,3.9,1015.3,90.0,3.1
92.46,22.2,3.9,1015.4,100.0,1.5
92.5,20.6,4.4,1015.4,110.0,2.1
92.45,18.9,7.8,1015.5,90.0,1.5
92.57,18.9,3.9,1015.0,90.0,2.1
94.12,18.3,4.4,1014.9,80.0,3.6
106.84,17.8,3.3,1015.4,80.0,4.1
100.95,17.2,3.9,1015.6,80.0,1.5
93.41,17.2,3.9,1016.4,90.0,1.5
94.64,19.4,4.4,1017.0,90.0,3.6
94.2,22.8,2.8,1017.2,90.0,4.1
94.84,25.6,2.2,1017.5,90.0,4.1
97.34,27.2,2.2,1017.4,100.0,3.6
97.19,28.9,1.7,1016.7,0.0,0.0
99.2,30.6,0.6,1015.6,0.0,1.5
100.2,32.2,1.1,1014.6,0.0,0.0
103.13,32.2,-0.6,1013.8,0.0,1.5
103.17,33.9,-0.6,1013.0,0.0,3.1
110.8,32.8,-1.1,1012.7,0.0,0.0
126.52,32.2,-0.6,1012.6,300.0,4.6
117.8,31.1,-0.6,1012.5,330.0,3.1
106.46,30.6,0.6,1012.8,330.0,2.1
106.4,27.2,2.8,1013.4,0.0,0.0
94.45,25.0,6.7,1013.7,0.0,0.0
90.68,24.4,5.0,1013.8,110.0,2.1
90.88,22.8,5.6,1013.9,90.0,2.1
91.16,21.1,7.8,1013.9,0.0,0.0
92.19,20.6,4.4,1013.9,0.0,0.0
91.8,20.0,4.4,1013.8,90.0,2.1
97.03,19.4,6.1,1014.0,0.0,0.0
106.89,17.8,7.2,1014.5,80.0,2.1
93.99,18.3,5.0,1014.8,90.0,3.6
104.77,18.9,4.4,1015.3,80.0,3.1
94.15,20.0,5.0,1016.1,0.0,0.0
94.28,23.9,4.4,1016.4,90.0,4.1
95.27,26.1,3.3,1016.6,100.0,4.1
96.22,28.3,3.3,1016.4,100.0,3.6
98.19,30.6,2.8,1015.9,100.0,2.1
98.57,31.7,2.2,1015.1,0.0,0.0
99.92,33.3,1.7,1013.8,0.0,1.5
99.13,33.9,1.1,1013.1,240.0,4.1
99.0,33.9,-0.6,1012.8,240.0,2.1
101.28,33.9,-1.1,1012.4,0.0,0.0
113.63,32.8,-1.1,1012.5,310.0,2.6
111.69,31.7,-1.1,1012.5,20.0,3.1
93.52,30.6,0.6,1012.8,10.0,3.1
90.67,30.0,0.6,1013.1,20.0,4.6
90.55,27.8,2.2,1013.6,0.0,0.0
90.02,25.0,3.9,1014.2,120.0,2.1
89.67,24.4,3.9,1014.3,0.0,0.0
89.98,21.7,7.8,1014.5,110.0,2.1
89.62,21.7,5.0,1014.6,120.0,1.5
91.26,21.1,3.9,1014.6,80.0,3.6
92.12,21.1,3.3,1014.7,110.0,3.1
101.72,20.6,3.9,1015.0,90.0,5.1
95.96,19.4,4.4,1015.6,80.0,2.6
92.31,18.9,5.0,1016.5,0.0,0.0
95.07,20.6,5.0,1017.0,110.0,3.1
95.18,23.3,5.0,1017.6,120.0,2.6
94.53,26.1,3.3,1017.7,110.0,3.6
94.96,28.3,2.8,1017.6,110.0,3.6
97.39,30.0,2.2,1017.0,110.0,2.1
95.0,32.8,0.6,1016.1,110.0,2.6
92.76,33.9,0.0,1015.0,130.0,2.6
92.6,33.9,-0.6,1014.2,340.0,2.6
92.18,34.4,-0.6,1013.4,20.0,3.1
92.3,34.4,-0.6,1012.8,350.0,3.1
94.23,33.3,-0.6,1012.8,310.0,3.1
93.97,32.2,0.6,1013.2,340.0,4.1
91.4,31.1,1.1,1013.3,350.0,2.6
89.98,27.8,4.4,1014.0,240.0,1.5
90.97,27.2,4.4,1014.2,290.0,1.5
92.5,25.0,5.0,1014.4,110.0,2.1
89.29,23.9,5.0,1014.1,110.0,2.6
89.43,22.8,5.0,1014.3,100.0,2.1
90.62,22.2,3.9,1014.6,80.0,1.5
91.7,20.6,3.9,1014.4,90.0,3.6
91.36,20.0,3.9,1014.6,100.0,3.1
90.07,19.4,3.9,1015.1,100.0,2.6
88.34,19.4,3.9,1015.8,0.0,0.0
88.57,18.9,4.4,1016.6,110.0,1.5
90.89,20.6,4.4,1017.1,100.0,2.6
91.18,22.8,5.0,1017.8,120.0,4.6
90.19,26.1,3.9,1017.8,100.0,3.6
91.7,28.9,2.8,1017.4,110.0,3.6
92.8,30.6,2.2,1017.0,160.0,2.1
93.22,32.8,1.1,1016.1,130.0,1.5
93.52,33.9,-0.6,1014.8,220.0,2.6
93.99,34.4,-0.6,1013.9,220.0,1.5
94.49,34.4,-0.6,1013.2,0.0,0.0
93.0,34.4,-1.1,1012.7,0.0,3.1
94.45,34.4,-1.7,1012.4,310.0,3.1
93.84,33.3,-1.7,1012.5,320.0,1.5
91.12,32.2,-0.6,1012.8,350.0,2.6
89.74,30.0,0.6,1013.2,0.0,0.0
91.37,27.2,3.3,1013.4,0.0,0.0
91.84,26.1,3.3,1013.2,110.0,1.5
91.18,24.4,3.3,1013.2,120.0,2.6
91.24,23.9,3.3,1012.8,110.0,2.1
91.25,22.8,3.3,1012.7,130.0,1.5
92.87,23.9,3.3,1012.3,120.0,1.5
96.65,21.7,4.4,1012.5,80.0,1.5
110.47,20.6,3.9,1012.6,80.0,2.6
96.92,20.6,2.8,1013.1,80.0,3.6
96.04,20.0,3.3,1013.7,110.0,1.5
99.69,21.7,3.9,1014.2,90.0,3.1
99.46,25.0,3.3,1014.3,90.0,4.6
94.46,26.7,1.7,1014.5,110.0,4.6
97.42,28.9,1.1,1014.2,100.0,2.6
105.56,31.1,1.1,1013.6,100.0,1.5
97.82,32.8,1.1,1012.6,100.0,1.5
97.88,33.9,0.0,1011.6,100.0,2.1
97.82,34.4,-0.6,1010.9,290.0,4.1
97.66,33.9,-0.6,1010.0,300.0,4.6
102.37,33.9,0.0,1009.5,300.0,2.1
114.39,33.9,0.6,1009.5,260.0,4.1
114.1,32.8,1.1,1009.8,300.0,4.6
97.52,31.7,1.1,1010.3,320.0,2.6
90.12,28.9,2.8,1011.0,260.0,3.6
92.95,28.9,2.2,1011.6,270.0,2.6
92.64,28.9,2.2,1011.6,280.0,3.6
92.05,28.3,2.8,1011.6,290.0,2.6
91.62,25.0,3.9,1011.7,0.0,0.0
92.1,22.8,5.6,1011.9,100.0,3.1
94.12,23.3,5.0,1011.3,100.0,3.1
95.65,21.1,6.1,1011.7,90.0,3.6
108.5,20.0,5.0,1011.7,80.0,5.7
100.9,18.9,5.0,1012.1,100.0,4.6
95.36,18.9,5.0,1012.5,90.0,5.1
96.5,20.6,5.6,1013.7,120.0,1.5
95.52,23.9,5.6,1013.9,120.0,2.6
96.72,25.6,4.4,1013.7,0.0,0.0
99.42,28.9,3.9,1013.5,240.0,2.6
102.18,28.9,3.3,1013.1,0.0,0.0
98.53,30.6,3.3,1012.1,0.0,0.0
101.14,31.7,1.1,1010.8,0.0,3.1
99.2,33.3,0.6,1009.7,200.0,3.1
102.33,33.9,0.0,1009.3,190.0,2.6
116.08,32.2,0.6,1008.9,290.0,4.1
125.47,31.7,2.8,1009.1,280.0,6.2
115.29,30.6,2.2,1009.3,290.0,6.2
106.9,28.9,2.8,1009.9,260.0,6.2
105.77,27.8,3.9,1010.3,270.0,6.2
92.79,26.1,4.4,1010.8,250.0,4.6
91.21,26.1,4.4,1010.9,290.0,3.6
90.89,23.9,5.0,1011.2,270.0,2.1
91.29,23.9,5.0,1011.3,0.0,0.0
90.91,21.7,6.1,1011.5,120.0,1.5
93.18,20.6,5.6,1010.8,90.0,2.6
98.21,20.0,5.0,1010.5,100.0,4.1
104.13,19.4,5.6,1010.7,100.0,4.1
92.9,18.3,6.7,1011.5,60.0,2.6
93.58,18.3,6.1,1012.0,80.0,2.6
93.27,20.0,4.4,1012.3,100.0,2.1
94.16,21.1,3.9,1012.5,80.0,2.6
93.63,22.8,4.4,1012.6,90.0,2.6
94.18,24.4,4.4,1012.3,90.0,1.5
95.73,25.6,4.4,1011.8,90.0,1.5
96.62,27.2,7.2,1010.6,90.0,3.1
98.88,26.7,8.3,1009.8,280.0,5.7
101.92,26.1,8.3,1008.8,230.0,3.1
100.1,26.7,8.9,1008.1,280.0,5.7
101.09,26.1,8.9,1007.7,320.0,4.6
111.55,26.1,8.3,1007.0,270.0,4.6
108.47,25.6,7.8,1007.2,270.0,6.2
96.02,25.0,8.3,1007.3,260.0,4.6
89.53,18.9,8.9,1009.4,300.0,7.7
89.56,17.2,7.2,1010.0,310.0,9.8
89.61,17.2,5.0,1009.4,300.0,6.7
87.47,17.8,5.0,1009.7,290.0,3.1
88.05,17.8,5.6,1010.4,300.0,4.6
88.14,15.6,8.3,1010.8,330.0,7.7
87.97,13.3,9.4,1011.1,320.0,6.2
88.16,12.8,8.9,1010.1,20.0,4.1
100.77,12.8,8.3,1010.2,20.0,4.1
93.2,13.3,8.3,1010.6,110.0,3.1
89.46,13.3,8.3,1011.7,180.0,2.1
94.37,12.8,8.3,1012.5,160.0,4.1
90.17,13.9,8.3,1013.2,150.0,4.6
89.02,16.1,7.8,1013.7,170.0,4.1
87.92,16.7,6.7,1014.0,260.0,3.6
88.35,18.9,4.4,1014.1,270.0,6.2
90.17,20.0,3.9,1013.8,230.0,7.7
93.34,21.1,3.3,1013.9,280.0,8.2
91.26,21.7,1.7,1013.5,260.0,9.3
115.18,21.7,1.1,1013.6,250.0,8.2
122.23,21.1,0.6,1013.8,260.0,10.3
110.75,21.1,-1.1,1013.9,260.0,8.2
103.51,20.0,-1.1,1014.3,260.0,7.7
102.43,19.4,-0.6,1015.0,260.0,4.6
102.84,18.9,0.6,1015.8,250.0,2.6
90.99,16.7,2.8,1016.2,210.0,2.1
87.55,16.1,2.2,1017.0,220.0,1.5
87.15,17.2,1.1,1017.6,340.0,2.1
87.52,16.7,1.7,1018.0,360.0,3.1
86.75,16.1,1.1,1018.2,320.0,2.1
86.73,13.3,5.0,1018.0,130.0,2.1
87.97,12.8,5.0,1018.5,90.0,1.5
98.46,12.8,5.0,1019.2,80.0,4.1
100.99,12.2,4.4,1020.0,80.0,3.6
87.42,11.1,5.0,1021.2,100.0,3.1
86.38,12.8,5.0,1021.6,100.0,3.1
85.18,15.6,4.4,1021.7,90.0,4.6
85.45,17.2,2.8,1022.5,80.0,1.5
85.7,18.3,2.2,1022.1,80.0,1.5
87.19,20.6,1.7,1021.4,80.0,2.1
87.95,21.7,1.1,1020.6,0.0,0.0
88.87,23.9,0.6,1019.5,0.0,2.6
88.85,24.4,0.0,1018.6,0.0,3.1
94.04,25.0,-1.1,1017.8,320.0,3.1
103.09,25.0,-1.1,1017.1,300.0,3.6
